,time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,ozone,sulphur_dioxide,temperature_2m,relative_humidity_2m,precipitation,windspeed_10m,winddirection_10m,surface_pressure
8114,2025-04-06 02:00:00,149.0,142.0,651.0,68.1,32.0,65.4,23.7,79,0.0,3.5,171,1014.4
8115,2025-04-06 03:00:00,133.6,126.7,493.0,57.7,51.0,59.0,24.9,68,0.0,9.9,138,1014.2
8116,2025-04-06 04:00:00,124.3,118.0,448.0,48.2,72.0,51.3,25.4,66,0.1,11.6,139,1013.8
8117,2025-04-06 05:00:00,105.5,100.8,452.0,39.0,96.0,42.8,25.5,66,0.0,11.5,138,1013.0
8118,2025-04-06 06:00:00,101.7,98.3,460.0,31.3,116.0,35.1,26.2,65,0.0,9.3,127,1011.6
8119,2025-04-06 07:00:00,93.8,91.3,452.0,24.5,136.0,28.3,26.4,65,0.1,11.4,127,1010.1
8120,2025-04-06 08:00:00,81.7,79.9,446.0,19.2,153.0,22.4,25.7,71,0.0,12.1,122,1009.5
8121,2025-04-06 09:00:00,65.9,64.7,456.0,18.9,156.0,19.1,25.0,74,0.0,13.0,124,1008.9
8122,2025-04-06 10:00:00,62.6,61.9,496.0,27.9,135.0,20.0,24.5,77,0.0,12.1,131,1009.1
8123,2025-04-06 11:00:00,71.2,70.8,550.0,41.7,99.0,23.5,23.9,79,0.0,11.1,138,1009.9
8124,2025-04-06 12:00:00,75.4,75.0,586.0,51.5,65.0,26.0,23.1,82,0.0,11.2,135,1011.1
8125,2025-04-06 13:00:00,70.1,69.6,589.0,49.7,60.0,26.8,21.9,87,0.0,11.3,127,1012.1
8126,2025-04-06 14:00:00,66.8,66.4,573.0,47.2,54.0,27.8,21.4,88,0.0,9.3,133,1013.1
8127,2025-04-06 15:00:00,65.0,64.5,551.0,44.7,49.0,28.2,21.0,90,0.0,7.1,133,1013.7
8128,2025-04-06 16:00:00,63.8,63.3,524.0,42.2,48.0,27.4,20.8,91,0.0,7.5,138,1013.7
8129,2025-04-06 17:00:00,63.3,62.9,490.0,39.8,50.0,26.0,20.5,92,0.0,8.2,144,1013.1
8130,2025-04-06 18:00:00,64.7,64.3,462.0,37.8,51.0,24.8,20.0,94,0.0,8.2,154,1012.9
8131,2025-04-06 19:00:00,68.5,67.8,433.0,36.5,51.0,24.0,19.9,94,0.0,8.3,146,1012.6
8132,2025-04-06 20:00:00,70.8,70.1,409.0,35.6,50.0,23.5,19.6,95,0.0,6.0,134,1012.3
8133,2025-04-06 21:00:00,73.1,72.6,418.0,35.5,49.0,23.5,19.7,94,0.0,6.9,121,1012.4
8134,2025-04-06 22:00:00,75.9,75.2,487.0,37.0,47.0,24.7,19.8,94,0.0,6.0,115,1012.8
8135,2025-04-06 23:00:00,78.0,77.5,589.0,39.1,45.0,26.5,20.0,93,0.0,5.8,112,1013.2
8136,2025-04-07 00:00:00,83.8,83.1,667.0,38.5,49.0,27.7,20.5,91,0.0,5.6,111,1014.1
8137,2025-04-07 01:00:00,78.2,77.3,701.0,36.7,57.0,27.5,21.3,87,0.1,9.5,115,1015.1
8138,2025-04-07 02:00:00,72.2,71.2,711.0,34.2,68.0,27.0,21.2,90,0.5,5.1,96,1016.0
8139,2025-04-07 03:00:00,66.8,66.1,702.0,31.3,81.0,25.9,21.9,86,0.1,7.4,108,1015.8
8140,2025-04-07 04:00:00,70.5,69.8,664.0,27.9,95.0,23.4,23.3,80,0.0,9.2,129,1015.1
8141,2025-04-07 05:00:00,71.2,70.5,608.0,24.1,111.0,20.1,25.1,72,0.2,9.4,145,1014.0
8142,2025-04-07 06:00:00,77.1,76.1,566.0,21.3,124.0,17.7,24.9,73,0.0,9.9,138,1012.5
8143,2025-04-07 07:00:00,79.9,78.9,544.0,18.0,137.0,16.2,25.6,72,0.1,11.5,135,1011.1
8144,2025-04-07 08:00:00,81.3,80.3,538.0,15.6,148.0,15.5,25.3,73,0.0,12.3,141,1010.6
8145,2025-04-07 09:00:00,85.0,83.8,564.0,19.8,146.0,17.2,24.7,76,0.0,12.0,139,1010.4
8146,2025-04-07 10:00:00,88.9,87.8,656.0,38.1,121.0,23.6,24.2,80,0.0,11.1,127,1010.5
8147,2025-04-07 11:00:00,115.0,113.9,781.0,62.9,83.0,32.4,23.7,83,0.0,9.6,124,1011.2
8148,2025-04-07 12:00:00,105.7,104.8,861.0,62.7,56.0,31.1,23.0,86,0.0,7.7,129,1012.4
8149,2025-04-07 13:00:00,96.6,95.9,855.0,58.3,54.0,30.8,22.3,89,0.0,10.4,136,1013.0
8150,2025-04-07 14:00:00,88.7,88.0,804.0,52.1,52.0,30.4,21.6,91,0.0,10.2,129,1013.6
8151,2025-04-07 15:00:00,87.8,87.1,753.0,47.5,49.0,29.9,21.0,92,0.0,7.7,139,1014.5
8152,2025-04-07 16:00:00,89.4,88.7,716.0,46.0,46.0,29.4,20.5,93,0.0,7.0,154,1014.4
8153,2025-04-07 17:00:00,90.1,89.4,679.0,45.9,43.0,28.8,20.2,95,0.0,7.3,163,1013.9
8154,2025-04-07 18:00:00,92.4,91.7,648.0,45.6,41.0,28.2,19.8,96,0.0,6.1,166,1013.2
8155,2025-04-07 19:00:00,96.4,95.7,619.0,44.5,39.0,27.7,19.6,97,0.0,5.6,153,1012.5
8156,2025-04-07 20:00:00,101.0,100.4,597.0,43.1,37.0,27.2,19.4,98,0.0,6.8,145,1012.0
8157,2025-04-07 21:00:00,107.3,106.4,601.0,41.4,37.0,26.6,19.4,98,0.0,6.7,142,1011.9
8158,2025-04-07 22:00:00,115.5,114.6,662.0,39.5,38.0,25.8,19.4,98,0.0,6.5,136,1012.5
8159,2025-04-07 23:00:00,123.4,122.5,749.0,37.3,40.0,25.0,19.7,98,0.0,5.3,125,1013.0
8160,2025-04-08 00:00:00,112.2,111.1,793.0,35.2,51.0,26.5,20.8,93,0.0,7.7,126,1013.9
8161,2025-04-08 01:00:00,103.4,102.2,748.0,33.7,61.0,27.1,22.2,87,0.0,9.2,133,1014.8
8162,2025-04-08 02:00:00,96.4,95.2,659.0,31.5,75.0,27.8,23.7,82,0.0,9.3,140,1014.9
8163,2025-04-08 03:00:00,88.2,86.8,592.0,29.0,88.0,27.6,25.2,76,0.1,9.7,155,1014.5
8164,2025-04-08 04:00:00,80.6,79.2,578.0,26.0,97.0,25.5,26.1,74,0.1,10.4,163,1014.0
8165,2025-04-08 05:00:00,81.3,79.9,585.0,22.9,105.0,22.5,26.6,74,0.1,11.6,159,1012.8
8166,2025-04-08 06:00:00,80.1,78.7,589.0,20.6,110.0,20.6,27.4,71,0.0,10.6,141,1011.4
8167,2025-04-08 07:00:00,85.4,84.3,571.0,19.4,113.0,21.0,27.7,71,0.2,11.9,155,1010.0
8168,2025-04-08 08:00:00,78.2,77.1,549.0,19.1,114.0,22.5,26.8,76,0.2,14.5,134,1009.0
8169,2025-04-08 09:00:00,69.4,68.5,550.0,20.7,109.0,23.6,26.2,78,0.0,15.2,126,1008.7
8170,2025-04-08 10:00:00,59.8,58.9,597.0,25.7,95.0,23.6,25.7,81,0.0,15.1,123,1008.7
8171,2025-04-08 11:00:00,57.4,56.8,666.0,32.6,76.0,23.2,24.3,88,0.0,13.8,117,1009.4
8172,2025-04-08 12:00:00,49.6,48.8,713.0,36.6,56.0,21.5,23.5,91,0.0,12.5,118,1010.3
8173,2025-04-08 13:00:00,44.1,43.3,715.0,36.6,52.0,22.3,23.2,93,0.0,11.7,131,1011.1
8174,2025-04-08 14:00:00,43.7,42.6,694.0,36.5,47.0,23.4,22.8,96,0.0,11.5,135,1011.9
8175,2025-04-08 15:00:00,47.0,46.0,670.0,36.1,42.0,23.7,22.5,97,0.0,9.7,133,1012.2
8176,2025-04-08 16:00:00,50.6,49.4,650.0,35.4,40.0,22.7,22.6,97,0.0,6.9,127,1012.2
8177,2025-04-08 17:00:00,55.5,54.1,627.0,34.4,39.0,20.8,22.6,97,0.0,6.6,123,1011.6
8178,2025-04-08 18:00:00,65.7,64.3,604.0,33.3,37.0,18.5,22.4,98,0.0,6.9,123,1010.7
8179,2025-04-08 19:00:00,76.6,75.2,576.0,32.0,34.0,15.5,22.3,99,0.0,8.5,125,1009.8
8180,2025-04-08 20:00:00,85.4,83.8,548.0,30.6,30.0,12.0,22.1,100,0.0,9.3,122,1009.0
8181,2025-04-08 21:00:00,88.9,87.5,539.0,28.9,29.0,9.6,22.1,100,0.0,10.6,132,1008.7
8182,2025-04-08 22:00:00,87.5,85.9,571.0,26.7,33.0,8.9,22.1,99,0.0,9.5,123,1009.0
8183,2025-04-08 23:00:00,82.2,80.8,623.0,24.3,40.0,9.2,22.1,100,0.0,9.7,117,1009.5
8184,2025-04-09 00:00:00,85.2,83.4,646.0,28.2,33.0,9.3,22.3,99,0.1,10.3,126,1010.2
8185,2025-04-09 01:00:00,60.5,58.6,612.0,25.4,44.0,10.6,23.3,89,0.1,13.4,154,1011.1
8186,2025-04-09 02:00:00,51.0,49.5,550.0,21.6,61.0,12.6,24.6,82,0.1,14.3,161,1011.5
8187,2025-04-09 03:00:00,47.5,45.9,500.0,18.5,75.0,14.5,25.8,77,0.1,15.8,159,1010.9
8188,2025-04-09 04:00:00,44.5,43.0,481.0,17.2,85.0,16.7,27.3,70,0.1,16.4,165,1010.1
8189,2025-04-09 05:00:00,45.9,44.6,474.0,16.8,94.0,18.9,28.0,69,0.1,15.9,165,1008.7
8190,2025-04-09 06:00:00,47.0,45.9,469.0,16.0,102.0,19.9,28.2,69,0.0,16.2,163,1007.1
8191,2025-04-09 07:00:00,47.7,46.6,457.0,13.8,113.0,18.7,28.8,68,0.0,14.9,153,1005.6
8192,2025-04-09 08:00:00,45.3,44.1,448.0,11.2,124.0,16.3,28.6,68,0.0,15.9,148,1004.6
8193,2025-04-09 09:00:00,40.7,39.6,455.0,10.9,126.0,14.7,28.1,70,0.0,17.0,149,1004.1
8194,2025-04-09 10:00:00,36.2,35.3,498.0,14.9,111.0,14.8,26.9,75,0.0,18.7,148,1003.8
8195,2025-04-09 11:00:00,33.6,32.7,557.0,21.1,86.0,15.6,25.6,81,0.0,16.9,150,1004.2
8196,2025-04-09 12:00:00,37.1,35.5,592.0,26.7,69.0,17.2,24.6,85,0.0,15.9,146,1005.2
8197,2025-04-09 13:00:00,36.6,34.7,578.0,26.6,64.0,17.7,24.2,88,0.0,14.8,143,1005.9
8198,2025-04-09 14:00:00,39.7,38.0,538.0,26.5,57.0,18.1,23.6,92,0.0,14.5,144,1006.8
8199,2025-04-09 15:00:00,46.8,44.8,504.0,26.0,52.0,17.6,23.6,93,0.0,13.5,144,1007.2
8200,2025-04-09 16:00:00,55.6,53.6,487.0,24.7,50.0,15.0,23.6,94,0.0,12.6,138,1007.0
8201,2025-04-09 17:00:00,61.9,59.8,475.0,22.9,49.0,11.4,23.5,94,0.0,11.4,128,1006.5
8202,2025-04-09 18:00:00,64.3,61.9,463.0,21.9,47.0,8.6,23.4,94,0.0,9.9,119,1006.4
8203,2025-04-09 19:00:00,65.0,63.1,436.0,21.8,44.0,7.4,23.1,95,0.0,10.3,123,1005.4
8204,2025-04-09 20:00:00,66.1,64.3,410.0,22.4,41.0,7.0,22.9,96,0.0,8.9,126,1004.8
8205,2025-04-09 21:00:00,62.2,60.5,423.0,23.8,37.0,7.5,22.7,96,0.0,7.9,120,1004.6
8206,2025-04-09 22:00:00,59.0,57.6,520.0,26.7,32.0,9.2,22.7,96,0.0,7.7,121,1004.7
8207,2025-04-09 23:00:00,61.0,59.5,657.0,30.3,28.0,11.8,22.6,96,0.1,9.0,123,1005.2
8208,2025-04-10 00:00:00,42.7,41.7,741.0,31.6,33.0,17.7,22.7,96,0.2,10.1,129,1006.0
8209,2025-04-10 01:00:00,47.3,46.2,720.0,30.4,38.0,18.4,23.4,91,0.0,8.9,133,1007.1
8210,2025-04-10 02:00:00,48.1,46.8,646.0,28.6,46.0,19.3,24.0,88,0.0,7.6,142,1007.2
8211,2025-04-10 03:00:00,50.5,49.1,584.0,26.6,58.0,19.4,24.8,84,0.0,6.6,139,1006.8
8212,2025-04-10 04:00:00,60.8,59.4,558.0,24.2,76.0,18.0,25.2,82,0.1,7.0,134,1006.4
8213,2025-04-10 05:00:00,62.4,61.0,544.0,21.5,97.0,15.7,27.2,74,0.2,8.7,133,1005.1
8214,2025-04-10 06:00:00,70.8,69.4,529.0,19.4,114.0,13.8,28.0,71,0.2,10.3,133,1003.8
8215,2025-04-10 07:00:00,73.8,72.4,504.0,17.4,125.0,12.4,28.6,68,0.1,12.1,127,1002.6
8216,2025-04-10 08:00:00,68.2,66.6,478.0,16.0,132.0,11.4,29.1,67,0.0,14.7,126,1001.4
8217,2025-04-10 09:00:00,60.3,58.7,469.0,16.7,130.0,11.3,28.3,72,0.0,17.8,124,1000.7
8218,2025-04-10 10:00:00,54.6,53.0,494.0,21.7,112.0,12.7,26.7,80,0.0,17.9,120,1000.7
8219,2025-04-10 11:00:00,54.4,53.0,537.0,28.9,85.0,15.0,25.7,85,0.0,15.7,120,1001.1
8220,2025-04-10 12:00:00,49.0,47.1,563.0,31.3,71.0,15.1,24.4,91,0.0,14.5,118,1002.2
8221,2025-04-10 13:00:00,46.2,44.4,552.0,29.9,68.0,15.0,23.5,91,0.0,13.9,130,1003.6
8222,2025-04-10 14:00:00,47.8,46.0,524.0,28.0,64.0,14.9,23.5,91,0.0,12.3,136,1004.5
8223,2025-04-10 15:00:00,53.6,51.6,508.0,26.4,61.0,14.3,23.3,92,0.0,11.2,136,1004.5
8224,2025-04-10 16:00:00,59.4,57.3,520.0,25.3,59.0,12.9,23.1,94,0.0,9.6,123,1004.0
8225,2025-04-10 17:00:00,63.6,61.5,544.0,24.4,56.0,11.0,23.0,94,0.0,7.9,117,1003.5
8226,2025-04-10 18:00:00,67.3,65.4,555.0,24.0,54.0,9.7,22.8,95,0.0,8.1,129,1002.7
8227,2025-04-10 19:00:00,70.3,68.2,534.0,24.2,50.0,9.3,22.6,96,0.0,5.2,112,1002.1
8228,2025-04-10 20:00:00,73.3,71.2,501.0,24.8,46.0,9.4,22.5,97,0.0,5.4,84,1001.7
8229,2025-04-10 21:00:00,75.9,73.8,493.0,25.2,45.0,9.8,22.4,97,0.0,5.8,83,1001.8
8230,2025-04-10 22:00:00,77.1,75.0,535.0,25.3,46.0,10.5,22.4,97,0.0,6.5,92,1002.2
8231,2025-04-10 23:00:00,78.2,76.1,602.0,25.1,49.0,11.4,22.4,97,0.0,7.0,113,1002.8
8232,2025-04-11 00:00:00,68.0,66.4,654.0,29.6,44.0,14.2,22.7,95,0.0,7.4,122,1003.7
8233,2025-04-11 01:00:00,61.9,59.8,675.0,27.4,58.0,13.7,23.7,92,0.0,8.7,133,1004.9
8234,2025-04-11 02:00:00,62.2,60.1,680.0,24.3,80.0,13.1,24.6,88,0.1,8.7,143,1005.3
8235,2025-04-11 03:00:00,70.3,68.7,678.0,20.7,108.0,12.5,25.7,82,0.1,8.4,149,1005.2
8236,2025-04-11 04:00:00,73.1,71.7,666.0,16.0,148.0,11.9,27.6,74,0.0,9.4,148,1004.4
8237,2025-04-11 05:00:00,78.5,77.3,646.0,10.9,194.0,11.4,29.0,69,0.0,10.3,149,1003.2
8238,2025-04-11 06:00:00,84.3,83.1,632.0,7.7,229.0,11.8,30.6,63,0.0,13.2,146,1001.5
8239,2025-04-11 07:00:00,86.4,85.7,623.0,7.1,247.0,13.4,31.5,62,0.0,13.5,144,1000.1
8240,2025-04-11 08:00:00,84.5,83.6,621.0,8.4,254.0,15.8,31.6,63,0.0,14.0,148,999.1
8241,2025-04-11 09:00:00,81.3,80.8,640.0,11.7,247.0,18.5,31.0,68,0.0,16.3,147,998.7
8242,2025-04-11 10:00:00,77.3,76.8,706.0,18.5,220.0,21.7,29.7,73,0.0,16.2,146,998.9
8243,2025-04-11 11:00:00,74.0,73.8,794.0,27.2,180.0,25.2,28.3,78,0.0,14.3,136,999.1
8244,2025-04-11 12:00:00,82.9,82.2,845.0,33.5,159.0,29.2,27.1,82,0.0,14.9,145,999.9
8245,2025-04-11 13:00:00,78.9,77.8,830.0,33.3,145.0,29.5,26.3,87,0.1,9.2,149,1002.4
8246,2025-04-11 14:00:00,74.5,73.1,778.0,32.9,126.0,29.7,25.5,91,0.1,11.3,137,1002.9
8247,2025-04-11 15:00:00,70.5,69.2,722.0,32.4,111.0,29.5,24.8,92,0.1,13.5,135,1003.1
8248,2025-04-11 16:00:00,67.5,65.9,664.0,31.4,104.0,28.2,24.4,92,0.0,15.3,142,1002.9
8249,2025-04-11 17:00:00,64.0,61.9,600.0,30.2,102.0,26.4,24.4,91,0.0,13.1,151,1002.2
8250,2025-04-11 18:00:00,61.9,59.6,556.0,29.8,98.0,25.1,24.3,91,0.0,10.5,153,1001.6
8251,2025-04-11 19:00:00,62.6,59.8,521.0,30.9,92.0,24.9,24.1,91,0.0,9.6,143,1001.0
8252,2025-04-11 20:00:00,67.1,63.3,506.0,32.7,85.0,25.3,23.9,91,0.0,11.0,145,1000.8
8253,2025-04-11 21:00:00,72.9,68.7,559.0,34.4,78.0,25.6,23.6,92,0.0,8.0,144,1000.9
8254,2025-04-11 22:00:00,77.5,72.9,755.0,36.4,67.0,25.4,23.0,94,0.0,4.4,145,1001.5
8255,2025-04-11 23:00:00,78.2,74.0,1020.0,38.3,56.0,25.1,22.9,95,0.0,2.4,163,1002.3
8256,2025-04-12 00:00:00,75.2,71.2,1183.0,40.5,57.0,26.1,24.0,91,0.0,3.1,31,1003.5
8257,2025-04-12 01:00:00,69.6,65.4,1150.0,36.5,82.0,28.9,25.8,86,0.0,5.3,66,1004.2
8258,2025-04-12 02:00:00,65.9,61.9,1016.0,30.7,116.0,32.5,27.5,80,0.0,6.6,37,1005.0
8259,2025-04-12 03:00:00,78.7,77.3,892.0,24.7,149.0,33.7,28.8,75,0.0,7.3,30,1005.5
8260,2025-04-12 04:00:00,86.1,85.2,816.0,18.3,181.0,30.4,30.6,69,0.0,6.4,22,1005.3
8261,2025-04-12 05:00:00,83.4,82.7,751.0,11.8,211.0,24.7,32.3,64,0.0,6.1,357,1004.3
8262,2025-04-12 06:00:00,79.9,79.4,699.0,7.5,221.0,19.6,33.1,59,0.0,13.2,357,1003.6
8263,2025-04-12 07:00:00,64.7,64.3,669.0,7.2,197.0,15.9,27.6,79,6.0,23.0,20,1004.4
8264,2025-04-12 08:00:00,36.4,36.3,652.0,9.0,153.0,12.8,27.5,80,0.6,8.6,20,1004.4
8265,2025-04-12 09:00:00,18.6,18.2,622.0,10.4,119.0,10.6,27.5,77,0.6,21.3,42,1003.6
8266,2025-04-12 10:00:00,15.4,13.3,564.0,10.1,107.0,9.6,26.9,60,0.4,24.8,32,1006.0
8267,2025-04-12 11:00:00,20.8,14.6,494.0,9.3,105.0,9.4,26.8,48,0.0,21.4,18,1009.0
8268,2025-04-12 12:00:00,32.2,21.9,434.0,8.4,100.0,9.8,26.3,43,0.0,21.0,21,1010.7
8269,2025-04-12 13:00:00,46.3,26.0,392.0,8.3,99.0,9.7,25.2,58,1.1,21.6,11,1011.0
8270,2025-04-12 14:00:00,57.0,30.0,360.0,8.3,96.0,9.7,24.4,52,0.2,20.0,23,1013.5
8271,2025-04-12 15:00:00,64.5,34.0,340.0,8.7,93.0,9.6,23.9,46,0.0,20.8,23,1014.9
8272,2025-04-12 16:00:00,70.5,38.3,338.0,9.8,88.0,9.5,21.7,57,0.8,18.7,12,1015.7
8273,2025-04-12 17:00:00,71.9,41.6,348.0,11.5,81.0,9.4,19.2,81,1.1,8.5,359,1015.8
8274,2025-04-12 18:00:00,70.1,41.3,351.0,13.5,74.0,9.6,19.2,88,0.8,5.7,336,1015.7
8275,2025-04-12 19:00:00,65.2,39.3,332.0,16.1,67.0,10.1,19.3,85,0.1,7.7,344,1015.3
8276,2025-04-12 20:00:00,65.9,41.4,306.0,19.2,60.0,10.9,19.1,87,0.0,9.6,322,1014.9
8277,2025-04-12 21:00:00,74.5,50.1,302.0,22.0,54.0,12.1,19.1,87,0.0,7.4,302,1015.1
8278,2025-04-12 22:00:00,76.1,54.0,347.0,25.5,45.0,14.3,18.9,88,0.0,4.7,302,1015.6
8279,2025-04-12 23:00:00,65.9,49.9,414.0,28.7,36.0,16.8,19.1,91,0.0,2.7,298,1015.9
8280,2025-04-13 00:00:00,42.4,34.5,449.0,20.5,52.0,13.1,20.1,85,0.0,4.0,309,1017.0
8281,2025-04-13 01:00:00,40.4,30.0,418.0,16.0,66.0,12.1,22.2,70,0.0,10.2,342,1017.6
8282,2025-04-13 02:00:00,46.0,25.0,355.0,9.8,86.0,10.7,23.4,48,0.0,14.9,1,1018.1
8283,2025-04-13 03:00:00,53.6,25.6,305.0,5.1,103.0,9.8,23.6,47,0.0,13.3,358,1018.0
8284,2025-04-13 04:00:00,58.8,26.8,285.0,3.3,116.0,9.6,25.2,44,0.0,12.8,1,1017.0
8285,2025-04-13 05:00:00,61.9,27.9,278.0,2.9,126.0,9.8,26.1,39,0.0,13.0,358,1015.6
8286,2025-04-13 06:00:00,64.0,28.9,280.0,3.0,134.0,10.2,26.3,37,0.0,13.3,358,1014.2
8287,2025-04-13 07:00:00,65.9,30.2,232.0,1.4,142.0,10.0,26.2,37,0.0,13.1,351,1012.9
8288,2025-04-13 08:00:00,67.3,31.3,193.0,0.3,147.0,9.9,26.2,37,0.0,9.6,347,1011.6
8289,2025-04-13 09:00:00,68.7,32.6,336.0,5.2,141.0,11.8,26.0,39,0.0,4.7,351,1010.8
8290,2025-04-13 10:00:00,71.7,35.6,901.0,21.6,116.0,17.0,25.3,42,0.0,3.3,338,1010.6
8291,2025-04-13 11:00:00,98.7,62.9,1649.0,43.9,81.0,24.2,23.9,55,0.0,3.2,317,1010.9
8292,2025-04-13 12:00:00,99.9,70.8,2036.0,54.6,44.0,26.9,22.7,58,0.0,2.5,266,1011.6
8293,2025-04-13 13:00:00,91.5,65.9,1705.0,50.5,46.0,26.6,21.2,68,0.0,4.5,286,1012.6
8294,2025-04-13 14:00:00,86.1,63.3,1012.0,44.9,49.0,26.3,20.9,69,0.0,6.3,267,1013.5
8295,2025-04-13 15:00:00,86.4,64.7,485.0,41.3,49.0,26.1,20.6,69,0.0,0.7,166,1014.1
8296,2025-04-13 16:00:00,88.7,66.6,349.0,41.4,45.0,25.9,19.9,75,0.0,8.6,112,1014.1
8297,2025-04-13 17:00:00,92.7,67.8,378.0,43.5,39.0,25.8,19.7,75,0.0,4.2,149,1013.7
8298,2025-04-13 18:00:00,98.7,73.3,427.0,46.3,33.0,26.6,19.0,80,0.0,4.7,148,1013.1
8299,2025-04-13 19:00:00,103.4,77.3,434.0,50.3,26.0,28.7,18.5,84,0.0,3.9,167,1012.2
8300,2025-04-13 20:00:00,111.5,84.1,460.0,55.0,19.0,31.6,18.6,85,0.0,2.5,172,1011.7
8301,2025-04-13 21:00:00,115.0,86.6,539.0,57.5,16.0,34.7,18.8,85,0.0,0.5,135,1011.6
8302,2025-04-13 22:00:00,107.3,78.5,732.0,56.4,19.0,38.5,18.7,86,0.0,0.2,360,1012.0
8303,2025-04-13 23:00:00,94.1,68.5,979.0,53.1,26.0,42.4,18.6,88,0.0,1.8,281,1012.3
8304,2025-04-14 00:00:00,141.1,115.7,1130.0,64.6,9.0,46.3,19.9,83,0.0,4.0,275,1013.3
8305,2025-04-14 01:00:00,118.7,93.6,1100.0,55.6,28.0,46.9,21.2,71,0.0,1.7,103,1014.5
8306,2025-04-14 02:00:00,95.9,70.8,975.0,43.0,55.0,47.5,22.2,66,0.0,2.0,85,1015.3
8307,2025-04-14 03:00:00,83.6,60.1,859.0,32.2,80.0,46.3,23.8,59,0.0,1.9,209,1015.2
8308,2025-04-14 04:00:00,79.4,58.0,786.0,25.1,100.0,41.8,25.3,51,0.0,3.4,254,1014.8
8309,2025-04-14 05:00:00,77.3,57.9,724.0,19.8,117.0,35.6,25.2,51,0.4,6.0,279,1014.3
8310,2025-04-14 06:00:00,73.8,56.5,676.0,16.4,127.0,30.7,23.0,67,3.0,9.5,268,1013.2
8311,2025-04-14 07:00:00,68.7,53.3,566.0,14.7,128.0,28.2,22.0,72,0.3,7.9,270,1012.1
8312,2025-04-14 08:00:00,64.3,50.6,472.0,15.0,123.0,26.9,23.3,63,0.0,6.3,265,1011.3
8313,2025-04-14 09:00:00,59.8,47.4,629.0,18.1,113.0,26.9,24.0,58,0.0,5.4,255,1010.5
8314,2025-04-14 10:00:00,57.7,46.7,1254.0,25.4,97.0,28.1,24.0,59,0.0,4.0,238,1009.9
8315,2025-04-14 11:00:00,59.4,50.6,2130.0,35.5,76.0,30.5,22.4,71,0.0,1.9,202,1009.7
8316,2025-04-14 12:00:00,98.7,88.5,2846.0,64.0,55.0,38.5,21.4,76,0.0,3.5,249,1010.5
8317,2025-04-14 13:00:00,123.4,111.5,3207.0,76.2,41.0,48.4,23.0,61,0.0,4.8,207,1010.1
8318,2025-04-14 14:00:00,148.5,133.2,3408.0,93.0,22.0,62.1,21.8,69,0.0,6.3,182,1011.3
8319,2025-04-14 15:00:00,177.0,161.1,3622.0,105.6,8.0,72.8,21.1,76,0.0,5.5,191,1012.2
8320,2025-04-14 16:00:00,195.6,179.3,4049.0,110.1,2.0,77.9,20.6,79,0.0,4.7,184,1012.0
8321,2025-04-14 17:00:00,207.2,190.5,4489.0,110.4,1.0,79.9,19.9,82,0.0,3.8,197,1011.7
8322,2025-04-14 18:00:00,220.7,203.0,4518.0,109.4,1.0,80.3,19.7,83,0.0,1.8,225,1011.3
8323,2025-04-14 19:00:00,231.9,214.2,3754.0,107.5,0.0,78.9,19.2,86,0.0,1.3,352,1010.8
8324,2025-04-14 20:00:00,243.1,225.4,2579.0,104.2,0.0,75.9,18.2,91,0.0,3.4,357,1010.1
8325,2025-04-14 21:00:00,250.5,232.8,1714.0,101.1,0.0,72.5,17.5,93,0.0,4.2,7,1009.9
8326,2025-04-14 22:00:00,250.5,232.4,1525.0,100.5,2.0,68.8,16.8,95,0.0,3.5,345,1010.1
8327,2025-04-14 23:00:00,241.2,222.1,1645.0,100.2,6.0,64.9,16.8,95,0.0,4.4,341,1010.3
8328,2025-04-15 00:00:00,227.2,210.0,1695.0,98.5,20.0,62.8,18.8,85,0.0,5.4,330,1011.0
8329,2025-04-15 01:00:00,161.6,145.8,1516.0,82.4,54.0,63.2,21.4,74,0.0,3.7,313,1012.5
8330,2025-04-15 02:00:00,131.3,117.3,1268.0,59.9,103.0,63.4,24.2,64,0.0,3.6,288,1012.6
8331,2025-04-15 03:00:00,116.4,104.1,1049.0,40.3,149.0,60.6,26.6,55,0.0,3.6,273,1012.2
8332,2025-04-15 04:00:00,105.7,92.7,897.0,26.6,191.0,52.0,28.7,49,0.0,2.5,266,1011.5
8333,2025-04-15 05:00:00,96.9,82.0,775.0,15.7,231.0,40.3,30.5,43,0.0,0.4,180,1010.2
8334,2025-04-15 06:00:00,84.8,67.8,669.0,8.6,259.0,31.6,31.5,37,0.0,3.5,118,1009.1
8335,2025-04-15 07:00:00,78.7,60.5,559.0,5.5,271.0,28.1,31.9,34,0.0,7.1,124,1007.9
8336,2025-04-15 08:00:00,77.8,60.1,464.0,6.1,271.0,27.4,31.5,33,0.0,11.4,127,1007.1
8337,2025-04-15 09:00:00,77.8,61.7,436.0,9.8,259.0,28.4,30.4,33,0.0,13.3,131,1006.3
8338,2025-04-15 10:00:00,83.8,72.2,522.0,18.5,229.0,31.4,28.9,46,0.0,11.7,135,1005.9
8339,2025-04-15 11:00:00,97.3,87.5,674.0,30.3,188.0,36.0,27.0,58,0.0,10.9,140,1006.5
8340,2025-04-15 12:00:00,100.1,94.1,794.0,40.8,154.0,40.4,25.0,65,0.0,12.7,130,1007.7
